GoogleMapsAddress,TimeCrawled,PostalCode,Latitude,Longitude,StreetNumber,StreetAddress,Neighborhood,Borough,County,State,PostalSuffix,CurrentOverallRanking,PlaceID,OutageCustomers,Problem,CrewStatus,Cause,UniqueID,DateCrawled,TimeStampCrawled,DateFixed
502A CHAPPAQUA RD,22:09:48,10510,41.156197000000000,-73.813481799999984,502a,Chappaqua Road,NULL,NULL,Westchester County,New York,NULL,NULL,ChIJR6M4JDe_wokRUqNhDEo069c,1,Partial Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,2BD65CBA-2C46-11EB-9EF0-000D3A9D4EC8,2020-11-21 00:00:00.000,1605996590.000000000000000,2020-11-22 00:00:05.460
5031 207 ST,22:05:25,11364,40.751274900000000,-73.772098600000000,50-31,207th Street,Flushing,Queens,Queens County,New York,NULL,8,ChIJPRsnbsJhwokRRa1E_us7T0Y,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,7E76FFF6-380D-11EB-B6A0-000D3A8A7223,2020-12-06 00:00:00.000,1607292326.000000000000000,2020-12-07 00:08:42.473
504 E 188 ST,01:46:33,10458,40.857804400000000,-73.889874800000000,504,East 188th Street,Belmont,The Bronx,Bronx County,New York,5834,27,ChIJWz0rM370wokRzxFHtn2VdpE,22,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,6420A076-18BE-11EB-A427-000D3A9ABAE4,2020-10-28 00:00:00.000,1603849837.000000000000000,2020-10-29 04:40:17.250
504 MONROE ST,00:04:55,11221,40.686727000000000,-73.937541900000000,504,Monroe Street,Bedford-Stuyvesant,Brooklyn,Kings County,New York,1705,1,ChIJOdHJX4pbwokRyGn5BUaCAss,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,0D560A82-3430-11EB-9EF0-000D3A9D4EC8,2020-12-02 00:00:00.000,1606867616.000000000000000,2020-12-02 00:33:30.337
504 MONROE ST,00:44:17,11221,40.686727000000000,-73.937541900000000,504,Monroe Street,Bedford-Stuyvesant,Brooklyn,Kings County,New York,1705,7,ChIJOdHJX4pbwokRyGn5BUaCAss,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,E97A0802-3434-11EB-9EF0-000D3A9D4EC8,2020-12-02 00:00:00.000,1606870000.000000000000000,2020-12-04 05:48:22.603
5043 68 ST,02:45:17,11377,40.735619000000000,-73.896617000000000,50-43,68th Street,Flushing,Queens,Queens County,New York,7538,10,ChIJXU9ttPtewokR5UhvIPGq35g,1,Partial Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,99578076-31EA-11EB-9EF0-000D3A9D4EC8,2020-11-29 00:00:00.000,1606617975.000000000000000,2020-11-29 19:21:08.237
505 W 135 ST,14:03:40,10031,40.819371200000000,-73.952583100000000,505,West 135th Street,NULL,Manhattan,New York County,New York,NULL,13,ChIJpYWAU2_2wokRifUlumm1VFE,1,Burning Wires,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,04A86210-30B9-11EB-9EF0-000D3A9D4EC8,2020-11-27 00:00:00.000,1606485875.000000000000000,2020-11-27 21:08:17.037
506 E 188 ST,01:46:33,10458,40.857824099999984,-73.889860500000016,506,East 188th Street,Belmont,The Bronx,Bronx County,New York,5989,27,ChIJ5RvdMn70wokRMeu2GB_iZ2I,22,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,6420A076-18BE-11EB-A427-000D3A9ABAE4,2020-10-28 00:00:00.000,1603849837.000000000000000,2020-10-29 04:40:17.260
5064 47 ST,18:14:27,11377,40.735531000000000,-73.919507900000000,50-64,47th Street,Flushing,Queens,Queens County,New York,7328,19,ChIJyYTlucRewokRoL8B9rHd4W0,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D7C7C894-31A3-11EB-9EF0-000D3A9D4EC8,2020-11-28 00:00:00.000,1606587516.000000000000000,2020-11-29 01:11:47.660
508 BELLWOOD AV,17:12:34,10591,41.094910500000000,-73.864349900000000,508,Bellwood Avenue,Philipse Manor,NULL,Westchester County,New York,1404,NULL,ChIJdUgAnB_AwokRhQnxp_hT2cI,10,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,451DDD30-2050-11EB-AADC-000D3A9ABAE4,2020-11-06 00:00:00.000,1604682786.000000000000000,2020-11-06 17:39:16.840
508 E 188 ST,01:46:11,10458,40.857775300000000,-73.889806200000000,508,East 188th Street,Belmont,The Bronx,Bronx County,New York,5813,27,ChIJmbNJzX_0wokRzPqYUh4xKw8,22,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,6420A076-18BE-11EB-A427-000D3A9ABAE4,2020-10-28 00:00:00.000,1603849573.000000000000000,2020-10-29 04:40:17.270
509 BELLWOOD AV,17:12:34,11230,40.627629500000000,-73.972365700000000,509,Elmwood Avenue,Midwood,Brooklyn,Kings County,New York,NULL,4,Eig1MDkgRWxtd29vZCBBdmUsIEJyb29rbHluLCBOWSAxMTIzMCwgVVNBIhsSGQoUChIJLaqi0tFEwokRJGj5CbfWJsQQ_QM,10,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,451DDD30-2050-11EB-AADC-000D3A9ABAE4,2020-11-06 00:00:00.000,1604682786.000000000000000,2020-11-06 17:39:16.873
51 80 ST,22:56:13,11209,40.630394200000000,-74.037562999999984,51,80th Street,Bay Ridge,Brooklyn,Kings County,New York,2814,6,ChIJ1aUHa_FPwokR2V4ZevXfHn0,6,Partial Outage,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,FC4402F4-38DE-11EB-B6A0-000D3A8A7223,2020-12-07 00:00:00.000,1607381774.000000000000000,2020-12-07 23:32:09.550
51 COLUMBIA PL,20:13:27,11201,40.692475100000000,-73.998739200000000,51,Columbia Place,Brooklyn Heights,Brooklyn,Kings County,New York,4523,9,ChIJe_KxJERawokRdC0KJHPAolI,1,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,63FCA56A-1C7C-11EB-A427-000D3A9ABAE4,2020-11-01 00:00:00.000,1604262006.000000000000000,2020-11-02 04:24:12.190
51 FANE CT,03:29:52,11229,40.592699100000000,-73.929127800000016,51,Fane Court,Gerritsen Beach,Brooklyn,Kings County,New York,6520,9,ChIJl04DOXlDwokRR2pb26mu1r0,1,Wires Down,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,AF6A0FE2-1E4D-11EB-A427-000D3A9ABAE4,2020-11-04 00:00:00.000,1604460721.000000000000000,2020-11-05 04:50:35.130
51 FRANCESCA LA,19:52:37,10303,40.624002300000000,-74.160982300000000,51,Francesca Lane,Mid Island,Staten Island,Richmond County,New York,2109,2,ChIJI7YVDK1NwokRzAMEh1GTJF0,1,Burning Wires,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,E26440EE-2E87-11EB-9EF0-000D3A9D4EC8,2020-11-24 00:00:00.000,1606247559.000000000000000,2020-11-24 21:17:06.780
51 HARPER CT,02:05:59,10466,40.885528300000000,-73.834451399999984,51,Harper Court,Edenwald,The Bronx,Bronx County,New York,6058,38,ChIJ6aRqFdGMwokRvrXJrECCSJ8,10,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,270103C8-17F8-11EB-A427-000D3A9ABAE4,2020-10-27 00:00:00.000,1603764359.000000000000000,2020-10-29 04:13:33.957
51 ILYSSA WAY,16:15:34,10312,40.560695400000000,-74.181464800000000,51,Ilyssa Way,Arden Heights,Staten Island,Richmond County,New York,1358,14,ChIJ0ebc5g1LwokR-YayDuIrzm4,13,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,7F0D7628-275C-11EB-9EF0-000D3A9D4EC8,2020-11-15 00:00:00.000,1605456982.000000000000000,2020-11-15 16:39:48.960
51 MOHEGAN LA,04:48:03,10022,40.756506100000000,-73.970417200000000,NULL,East 51st Street,NULL,Manhattan,New York County,New York,NULL,9,ChIJPQAgO-NYwokR1JmW3OGx1Q8,1,Service Wires Down,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,Weather-Related,0638501A-27A7-11EB-9EF0-000D3A9D4EC8,2020-11-16 00:00:00.000,1605503024.000000000000000,2020-11-16 09:48:24.830
51 NEPTUNE AV,22:43:43,11235,40.583084500000000,-73.956005800000000,51,Neptune Avenue,Sheepshead Bay,Brooklyn,Kings County,New York,NULL,3,Eic1MSBOZXB0dW5lIEF2ZSwgQnJvb2tseW4sIE5ZIDExMjM1LCBVU0EiGhIYChQKEgmf58CcaETCiRFzAGXCB5oJPRAz,1,Partial Outage,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D28E214C-3334-11EB-9EF0-000D3A9D4EC8,2020-11-30 00:00:00.000,1606776266.000000000000000,2020-11-30 23:05:11.870
51 NICHOLS AV,01:41:03,11208,40.689477500000000,-73.869582800000000,51,Nichols Avenue,Cypress Hills,Brooklyn,Kings County,New York,1509,33,ChIJBW3HNMNdwokRQJLSQX1-q_A,7,No Lights,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,8D36A37E-05E1-11EB-9D9B-000D3A9ABAE4,2020-10-04 00:00:00.000,1601775664.000000000000000,2020-10-25 00:23:01.437
51 PARK PL,22:07:38,10007,40.713898700000000,-74.009912399999984,51,Park Place,NULL,Manhattan,New York County,New York,2404,27,ChIJXaFqLxlawokRdyMUIhz9bYQ,15,Area Outage,Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D28E214C-3334-11EB-9EF0-000D3A9D4EC8,2020-11-30 00:00:00.000,1606774179.000000000000000,2020-11-30 22:33:39.587
510 E 188 ST,01:46:11,10458,40.857720500000000,-73.889691300000000,510,East 188th Street,Belmont,The Bronx,Bronx County,New York,5834,27,ChIJZWhSLX70wokRDWGg2ojLqs0,22,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,6420A076-18BE-11EB-A427-000D3A9ABAE4,2020-10-28 00:00:00.000,1603849573.000000000000000,2020-10-29 04:40:17.300
510 E 3 ST,15:52:59,11218,40.639563200000000,-73.976965300000000,510,East 3rd Street,Kensington,Brooklyn,Kings County,New York,4506,4,ChIJ2YXNCyxbwokRTvBTLJXcNI8,1,Partial Outage,Crews have arrived and are making repairs. Power will be restored as soon as possible.,We'll provide details when we complete the investigation.,713A4F64-38A3-11EB-B6A0-000D3A8A7223,2020-12-07 00:00:00.000,1607356380.000000000000000,2020-12-07 16:25:00.710
510 JEFFERSON AV,03:03:48,11221,40.684547400000000,-73.937506700000000,510,Jefferson Avenue,Bedford-Stuyvesant,Brooklyn,Kings County,New York,1607,2,ChIJE0DMIYpbwokRo6tP9H1R_-0,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,EB79364C-2236-11EB-AADC-000D3A9ABAE4,2020-11-09 00:00:00.000,1604891089.000000000000000,2020-11-09 18:28:14.220
5104 CLARENDON RD,22:36:15,11203,40.644280100000000,-73.928347000000000,5104,Clarendon Road,East Flatbush,Brooklyn,Kings County,New York,5329,8,ChIJ0161k6NcwokRFvd9KexJ82Q,1,Area Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D9F895FE-2D10-11EB-9EF0-000D3A9D4EC8,2020-11-22 00:00:00.000,1606084748.000000000000000,2020-11-22 22:51:41.680
511 DECATUR ST,03:14:02,11233,40.682828699999984,-73.923042500000000,511,Decatur Street,Bedford-Stuyvesant,Brooklyn,Kings County,New York,1502,2,ChIJq6RO5m1cwokRry_EDmV8huA,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,9D54EC08-3902-11EB-B6A0-000D3A8A7223,2020-12-08 00:00:00.000,1607397243.000000000000000,2020-12-08 04:04:13.210
5112 35 ST,19:31:57,11101,40.736907000000000,-73.933643000000000,51-12,35th Street,Long Island City,Queens,Queens County,New York,3257,161,ChIJBVo7Dc1ewokRaCMkkEpTwPw,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,475C14AE-188A-11EB-A427-000D3A9ABAE4,2020-10-27 00:00:00.000,1603827320.000000000000000,2020-10-29 04:40:17.310
5112 SNYDER AV,14:51:28,11203,40.649991100000000,-73.928748900000000,5112,Snyder Avenue,East Flatbush,Brooklyn,Kings County,New York,4410,6,ChIJ3dKTwZhcwokRfzefmwM4qmQ,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,64DF22B4-3964-11EB-B6A0-000D3A8A7223,2020-12-08 00:00:00.000,1607439089.000000000000000,2020-12-08 18:56:49.483
5113 9 AV,16:36:14,11220,40.638763000000000,-74.002119999999984,5113,9th Avenue,Borough Park,Brooklyn,Kings County,New York,2905,2,ChIJJ-bjyTRFwokR8hlrs9i_jRA,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,996F3456-2A7D-11EB-9EF0-000D3A9D4EC8,2020-11-19 00:00:00.000,1605803777.000000000000000,2020-11-19 20:08:28.273
5114 94 ST,04:19:10,11373,40.740090400000000,-73.869308000000000,51-14,94th Street,Elmhurst,Queens,Queens County,New York,NULL,4,ChIJ5T96GN1fwokRR9qdhikroMA,1,No Lights,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,7E088700-262F-11EB-9EF0-000D3A9D4EC8,2020-11-14 00:00:00.000,1605327613.000000000000000,2020-11-14 17:33:41.530
5117 CLARENDON RD,22:36:15,11203,40.644796900000000,-73.928006900000000,5117,Clarendon Road,East Flatbush,Brooklyn,Kings County,New York,5328,8,ChIJpxQXvaNcwokRZBr36Qc_VPs,1,Area Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D9F895FE-2D10-11EB-9EF0-000D3A9D4EC8,2020-11-22 00:00:00.000,1606084748.000000000000000,2020-11-22 22:51:41.687
5118 94 ST,16:43:55,11373,40.739982000000000,-73.869292000000000,51-18,94th Street,Flushing,Queens,Queens County,New York,NULL,8,ChIJL29VwrRfwokRgwPoYxGBxlA,1,No Lights,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,1B25FD86-2F3D-11EB-9EF0-000D3A9D4EC8,2020-11-25 00:00:00.000,1606322972.000000000000000,2020-11-25 17:25:56.780
512 E 188 ST,01:46:11,10458,40.857636000000000,-73.889651000000000,512,East 188th Street,Belmont,The Bronx,Bronx County,New York,5834,27,ChIJ-9R7LX70wokRj45QEbWjdXM,22,No Lights,Crews will be dispatched soon. We'll provide additional information once it's available.,Emergency Repairs,6420A076-18BE-11EB-A427-000D3A9ABAE4,2020-10-28 00:00:00.000,1603849573.000000000000000,2020-10-29 04:40:17.310
5120 GORSLINE ST,18:00:16,11373,40.736628100000000,-73.885001300000000,51-20,Gorsline Street,Flushing,Queens,Queens County,New York,4143,6,ChIJy4RBJFRewokRwZVpRRU5TKM,1,Service Wires Down,Crews have been dispatched and should arrive soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,245B92CE-3011-11EB-9EF0-000D3A9D4EC8,2020-11-26 00:00:00.000,1606414091.000000000000000,2020-11-27 06:55:59.087
5122 58 PL,17:04:17,11377,40.736012000000000,-73.908319300000000,51-22,58th Place,Flushing,Queens,Queens County,New York,7412,9,ChIJpbQZQeZewokRIEmYrz8P8Vo,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,01C9EFA2-28F6-11EB-9EF0-000D3A9D4EC8,2020-11-17 00:00:00.000,1605632790.000000000000000,2020-11-17 18:44:54.510
5122 97 ST,16:34:58,11368,40.740429000000000,-73.865715000000000,51-22,97th Street,Flushing,Queens,Queens County,New York,3034,5,ChIJp3hofLVfwokR1QBMfnfrYZM,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,D7B3C44E-2CDE-11EB-9EF0-000D3A9D4EC8,2020-11-22 00:00:00.000,1606062900.000000000000000,2020-11-22 16:46:47.420
5126 GORSLINE ST,07:33:43,11373,40.736453100000000,-73.885021299999984,51-26,Gorsline Street,Flushing,Queens,Queens County,New York,4143,9,ChIJUezsJlRewokRi_W5_P60a_Q,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,0E265172-2FB9-11EB-9EF0-000D3A9D4EC8,2020-11-26 00:00:00.000,1606376102.000000000000000,2020-11-27 01:19:47.773
513 HEMLOCK ST,06:06:55,11208,40.676576000000000,-73.869021000000000,513,Hemlock Street,Cypress Hills,Brooklyn,Kings County,New York,3208,1,ChIJcc7C-r5dwokRu-6484G-vvM,1,Partial Outage,An outage has recently been reported in your area. Crews will be dispatched soon. We'll provide additional information once it's available.,We'll provide details when we complete the investigation.,A5EAB80E-3851-11EB-B6A0-000D3A8A7223,2020-12-07 00:00:00.000,1607321216.000000000000000,2020-12-07 06:45:20.127
